,N,chi,f_tree,f_mps,f_omps,mem_tree,mem_mps,mem_omps
578,260,13,4.1328560120772424e-05,2.9812666827226156e-05,0.00036239867717788554,1204,1260,1260
579,260,14,8.786665611458457e-05,0.0004426478014551313,0.0006017563446739848,1344,1400,1400
580,260,15,0.00018984830132470429,0.0004357664743283159,0.00023816520818314827,1492,1548,1548
581,260,16,0.0002156759512062218,0.0006240218617316488,0.0018032373148981148,1648,1704,1704
582,260,17,0.00023430179003171381,0.0025369691847490342,0.003603155931405286,1648,1768,1768
583,260,18,0.0004149261383534236,0.0032590777633116,0.0019183413055157985,1648,1832,1832
584,260,19,0.0016322793160906159,0.0022035015552547316,0.00475410443261256,1648,1896,1896
585,260,5,1.663666904920727e-06,6.306443277955453e-07,3.0063298528532614e-06,328,320,320
586,260,6,2.4611726937708004e-07,3.430720257052157e-06,1.359878336049985e-06,432,424,424
587,260,7,7.812130299365842e-07,6.982120240469658e-06,4.01920403012744e-06,552,544,544
588,260,8,1.0582852305320069e-06,7.852376578016825e-07,2.843402420493002e-06,688,680,680
589,260,9,2.6847809195138305e-07,1.8934413270203485e-06,1.6733342078163837e-05,752,780,780
590,260,10,1.0442213770552474e-05,1.201551688917588e-05,1.9193338927598803e-05,816,888,888
591,260,11,6.9346866198294025e-06,4.527577030669495e-05,6.203570274652013e-05,880,1004,1004
592,260,12,3.0399633725504336e-06,6.415485619654893e-05,0.0013165183176094763,944,1128,1128
593,260,13,3.689863183252144e-05,0.00014100492456464833,0.0003719861477249836,1008,1260,1260
594,260,14,0.0001226642544135162,0.00018711204617958825,0.00021767034685950395,1072,1400,1400
595,260,15,8.528955532206362e-05,0.0002072570869022283,0.0003112881617916366,1136,1548,1548
596,260,16,0.00010576643335664358,0.00030992592200741634,0.0016271348017573327,1200,1704,1704
597,260,17,0.0002678897009796369,0.0014614993487397688,0.002378933746172728,1264,1768,1768
598,260,18,0.0003200770680314051,0.0010218839200255335,0.0019526079165361832,1328,1832,1832
599,260,19,0.0007089958198606331,0.0018124963169229512,0.003742166868402176,1392,1896,1896
600,290,5,2.1497402746267443e-07,3.888590284849156e-08,4.2631309041937183e-07,354,320,320
601,290,6,6.92868568766391e-07,8.535172885829018e-08,4.1661195314971335e-07,424,424,424
602,290,7,1.6968530426157218e-07,1.1933692698344612e-06,0.00020756352798889093,498,544,426
603,290,8,1.1422332961782523e-06,6.007812235221799e-07,3.380492847681605e-06,576,680,632
604,290,9,3.3513852360155803e-06,1.1882437446716018e-06,0.000267279134822587,658,780,384
605,290,10,4.0430870427537667e-07,5.386946798369975e-05,0.0003629573615960219,744,584,474
606,290,11,5.6288266272485113e-05,2.8247300834164856e-05,0.0007610462489216157,834,966,788
607,290,12,6.190859603173475e-07,0.0001233595173022008,0.00033022273191001813,928,1128,900
608,290,13,1.7648621188220584e-05,0.00012629455550730855,0.002516629368880894,1026,1260,1260
609,290,14,0.0007881530940316208,0.00020088884276998114,0.0018345325898419817,1128,1400,1400
610,290,15,0.00022335255062581077,0.0010921123108263086,0.0006223880169506696,1234,1548,1548
611,290,16,2.812685603690779e-05,0.0001672957635399456,0.001093047822483721,1344,1704,1704
612,290,17,0.00011191796411670201,0.0021151324744248926,0.0016394179232877009,1408,1768,1768
613,290,18,0.00041062456541851426,0.0015034709840051023,0.0017721299452830369,1472,1832,1832
614,290,19,0.0008387251229154007,0.002928463631236695,0.0028912438063886914,1536,1896,1896
615,290,5,6.04428017802623e-07,1.3236513201287913e-06,2.1195135897309127e-07,288,320,320
616,290,6,7.495983365802798e-08,4.1735246117683935e-07,3.685043558601056e-08,364,424,424
617,290,7,1.5143332178155195e-06,3.8071546152738783e-06,5.435915131456884e-06,448,544,544
618,290,8,1.3429031157490703e-06,6.81411708889511e-06,2.039710225067931e-06,540,680,680
619,290,9,4.984569369004685e-06,5.985224949536335e-05,8.183690439549215e-06,640,654,780
620,290,10,6.237147741291662e-06,6.9480749638245005e-06,2.2664396231980618e-05,748,888,888
621,290,11,3.963635813560198e-06,1.1831450644474449e-05,8.768106635166245e-05,864,1004,1004
622,290,12,0.00019671266056502774,0.00014957286000430139,5.000310794679815e-05,988,1128,1128
623,290,13,1.5096675059934361e-05,0.0007290065722782846,0.0003601025735517926,1120,1260,1260
624,290,14,3.782075239165079e-05,0.0008040402478703691,0.0001338675153781652,1260,1400,1400
625,290,15,3.596463811964479e-05,6.462426277924111e-05,0.000233143770682064,1408,1548,1548
626,290,16,0.00013412870738172084,0.0005277286583945873,0.0003360590776931992,1564,1704,1704
627,290,17,0.0005746020415172408,0.0020009287463927483,0.0020860855094045417,1564,1768,1768
628,290,18,0.0006461034093910457,0.003499745369185522,0.001481774039306306,1564,1832,1832
629,290,19,0.0007842787078213199,0.0011276084611028807,0.0016509341861620519,1564,1896,1896
630,290,5,1.6305141266346945e-07,6.305399039969539e-07,1.926489357148621e-06,318,320,320
631,290,6,5.239638567521842e-08,5.120157478204341e-05,6.238184149909251e-06,408,354,424
632,290,7,3.7507946677908366e-07,2.6484010552038633e-05,6.827747581144868e-06,510,478,544
633,290,8,7.715631534565457e-07,0.0001818775766513204,7.261493529774293e-05,624,656,680
634,290,9,3.5597231384401216e-06,0.00013843967206280004,0.00041515512210631763,706,728,690
635,290,10,1.0341294602619279e-05,0.00045387229956084636,3.331339478705541e-05,792,664,888
636,290,11,3.35347692667517e-06,0.0001281592929608114,3.7446114063706214e-05,882,1004,1004
637,290,12,1.0156279483316775e-05,0.0004074962729478294,0.00046734774721259557,976,1128,1128
638,290,13,1.2649288050643558e-05,0.001351737952446098,0.002692283122276436,1074,1260,1260
639,290,14,3.249317775527773e-05,0.0064879131131820875,0.0011546319276695065,1176,1400,1400
640,290,15,3.616901824041739e-05,0.0019774134088168978,0.0006978045345512651,1282,1548,1548
641,290,16,5.5337154892165116e-05,0.005871503393565225,0.0037996028922341915,1392,1704,1704
642,290,17,0.00019980957353377783,0.004228824536164435,0.0006429885799724942,1456,1768,1768
643,290,18,0.0003004588560476164,0.004636128867730769,0.00246576714952585,1520,1832,1832
644,290,19,0.0006149286733860675,0.005927795488012091,0.004974651919302128,1584,1896,1896
645,290,5,1.5576798642134267e-07,1.4494001281085696e-06,1.4659457994756615e-06,318,180,208
646,290,6,2.696620929635837e-07,1.0211853455500029e-05,1.7941463796373615e-06,408,424,160
647,290,7,1.5818976882560523e-07,0.00024201393670401716,1.1279346934467811e-05,510,192,516
648,290,8,9.528573319952291e-08,1.1412310971496622e-05,0.00010585645529425385,624,632,656
649,290,9,3.5078497956075066e-07,3.4915340448117235e-05,0.0001585718296765546,724,780,674
650,290,10,2.071482681701908e-07,1.628005079733171e-05,2.6877615351533197e-05,832,888,888
651,290,11,8.837115196080817e-06,8.316121761970584e-05,7.229756871205868e-05,948,1004,1004
652,290,12,4.490915103386283e-06,6.644408448033937e-05,0.0002056246224995628,1072,1128,1128
653,290,13,5.830069662184053e-06,0.0007987872587318291,0.0016818868776387014,1204,1260,1260
654,290,14,1.4219804018661159e-05,0.0006747891494711704,0.0005971026019482614,1344,1400,1400
655,290,15,3.265548376988546e-05,0.00033052299785185315,0.00026358699349376084,1492,1548,1548
656,290,16,0.00036430658503639775,0.0009916329571885824,0.001660716770615707,1648,1704,1704
657,290,17,0.0001824962502038709,0.002239369358776115,0.0027176985750394953,1648,1768,1768
658,290,18,0.00046736571211566496,0.0015295969003741073,0.0024748709167411345,1648,1832,1832
659,290,19,0.0003070481012129132,0.0023076287924834096,0.00789504246310942,1648,1896,1896
660,290,5,9.110333173862705e-07,2.1283263313419776e-06,1.8997744123191668e-06,308,302,320
661,290,6,2.045200955031282e-06,8.921353783597966e-07,4.11046395295481e-06,384,424,424
662,290,7,2.197846923116954e-07,4.598797138153443e-06,2.214734825662801e-05,468,544,544
663,290,8,1.8037602325710761e-06,8.053287071474806e-06,1.4109420642301918e-05,560,680,680
664,290,9,1.1186955877646102e-05,2.9944057256013366e-06,5.22102416937203e-05,660,780,780
665,290,10,5.095600190269684e-06,0.00011513607123720284,0.00017336986661865055,768,706,852
666,290,11,8.470426764928879e-06,1.2767132416698422e-05,8.267573636803487e-05,884,1004,1004
667,290,12,1.3856734182362362e-05,6.015006187053337e-05,2.9251997297759032e-05,1008,1128,1128
668,290,13,9.930333665516466e-06,0.00014420028725064757,0.0005900525477304638,1140,1260,1260
669,290,14,4.585077798101244e-06,0.0006520221007922758,0.0017074029251431767,1280,1400,1400
670,290,15,8.385222361538807e-05,0.0005417230084424819,0.0002190746542204661,1428,1548,1548
671,290,16,0.00011960362734900631,0.0005649418338897794,0.0022535898343934197,1584,1704,1704
672,290,17,0.0003440896465997469,0.0016996940796594308,0.000722834170623098,1648,1768,1768
673,290,18,0.00019405092909247957,0.002429316949600036,0.0033349782436858716,1712,1832,1832
674,290,19,0.00013034149567679325,0.0016502995642440597,0.003428814188153662,1776,1896,1896
